region,species_name,cuid,cu_name_pse,streamid,stream_name_pse,indicator,latitude,longitude,year,stream_observed_count,survey_method,survey_qual
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2000,206,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2001,397,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2002,1626,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2004,1009,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2005,689,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2006,147,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2007,341,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2008,25,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2009,617,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2010,953,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2011,468,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2012,336,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2013,53,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2014,509,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2015,263,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2016,40,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2017,77,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2018,460,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2019,48,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2020,199,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2021,60,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2022,26,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10162,Porcupine River,Y,57.06458095,-131.7451645,2023,175,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10163,Christina Creek,N,57.24130661,-131.8530702,1988,0,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10163,Christina Creek,N,57.24130661,-131.8530702,1989,55,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1985,924,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1988,97,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1989,707,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1990,664,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1991,221,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1992,462,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1993,206,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1994,448,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1995,621,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1996,630,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1997,272,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1998,143,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,1999,661,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2000,95,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2001,1571,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2002,1389,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2004,173,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2005,218,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2006,95,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2007,153,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2008,86,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2009,16,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2010,130,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2011,437,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2012,3,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2013,23,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2014,138,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2015,61,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2016,90,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2017,36,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2018,128,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2019,190,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2021,77,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2022,40,Aerial survey,Medium
Transboundary,Coho,1017,Lower Stikine,10164,Scud River,Y,57.28013729,-131.8231643,2023,410,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1979,2118,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1980,960,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1981,1852,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1982,1690,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1983,453,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1985,1490,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1986,1400,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1987,1390,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1988,4384,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1990,2134,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1991,2445,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1992,1891,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1993,2249,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1995,696,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1996,772,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1997,260,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,1998,587,Unknown Estimate Method,Unknown
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,2014,514,Peak Live + Dead,Medium-Low
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,2015,53,Peak Live + Dead,Medium-Low
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,2016,95,Peak Live + Dead,Medium-Low
Transboundary,Chinook,1010,Stikine-Early Timing,10165,Tahltan River,N,58.00994991,-130.9812919,2021,85,Peak Live + Dead,Medium-Low
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1980,122,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1981,558,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1982,567,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1983,83,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1984,126,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1985,147,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1986,183,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1987,312,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1988,593,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1989,362,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1990,271,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1991,193,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1992,362,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1993,757,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1994,184,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1995,152,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1996,218,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1997,218,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,1998,125,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,2014,15,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,2015,30,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,2016,25,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,2018,17,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,2019,20,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,2021,11,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10166,Beatty Creek,N,58.10228969,-131.1907665,2022,10,Aerial survey,Medium
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1985,3114,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1986,2891,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1987,4783,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1988,7292,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1989,4715,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1990,4392,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1991,4506,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1992,6615,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1993,11437,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1994,6373,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1995,3072,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1996,4821,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1997,5547,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1998,4873,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,1999,4733,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2000,6631,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2001,9730,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2002,7476,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2003,6492,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2004,16381,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2005,7387,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2006,3860,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2007,562,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2008,2663,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2009,2245,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2010,1057,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2011,1753,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2012,720,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2013,878,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2014,169,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2015,450,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2016,921,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2017,492,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2018,453,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2019,536,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2020,347,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2021,987,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2022,677,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10167,Little Tahltan River,Y,58.12105429,-131.3202863,2023,363,Fence count,High
Transboundary,Chinook,1010,Stikine-Early Timing,10168,Christina Creek,N,57.24130661,-131.8530702,1975,275,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10170,Iskut River,N,56.74862595,-131.7831705,1977,290,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1979,2118,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1980,1960,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1981,1852,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1982,1690,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1983,453,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1985,1490,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1986,1400,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1987,1390,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1988,4384,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1990,2134,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1991,2445,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1992,1891,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1993,4010,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1994,2422,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1995,696,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1996,772,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1997,260,Unknown Estimate Method,Unknown
Transboundary,Chinook,1011,Stikine-Late Timing,10171,Katete River,N,56.66608323,-131.8159447,1998,587,Unknown Estimate Method,Unknown
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1959,4311,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1960,6387,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1961,16519,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1962,14508,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1963,1780,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1964,18353,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1965,1471,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1966,21580,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1967,38802,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1968,19726,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1969,11805,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1970,8430,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1971,18523,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1972,52454,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1973,2864,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1974,8101,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1975,8159,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1976,24111,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1977,42960,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1978,22788,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1979,10211,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1980,11018,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1981,50790,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1982,28257,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1983,21256,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1984,32777,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1985,67326,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1986,20280,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1987,6958,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1988,2536,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1989,8316,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1990,14927,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1991,50135,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1992,59907,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1993,51610,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1994,39511,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1995,31577,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1996,38161,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1997,12105,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1998,12268,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,1999,10319,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,2000,5670,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,2001,14761,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,2002,17340,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,2003,53533,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,2004,62952,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,2005,43046,Fence count,High
Transboundary,Lake sockeye,1026,Tahltan,10172,Tahltan River,Y,58.00994991,-130.9812919,2006,53455,Fence count,High
