streamid,Year,SPECIES_QUALIFIED,cu_name_pse,cuid,stream_name_pse,PSE_source,TTC_Species,TTC_STOCK_MATCH,TTC_RECORD_MATCH,TTC_METHOD,TTC_QUALITY,POP_ID,IS_INDICATOR,latitude,longitude,Spn_TTC,Spn_Combined
10166,1940,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1941,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1942,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1943,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1944,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1945,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1946,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1947,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1948,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1949,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1950,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1951,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1952,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1953,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1954,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1955,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1956,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1957,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1958,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1959,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1960,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1961,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1962,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1963,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1964,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1965,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1966,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1967,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1968,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1969,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1970,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1971,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1972,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1973,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1974,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1975,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1976,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1977,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1978,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1979,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,1980,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,122,122
10166,1981,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,558,558
10166,1982,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,567,567
10166,1983,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,83,83
10166,1984,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,126,126
10166,1985,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,147,147
10166,1986,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,183,183
10166,1987,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,312,312
10166,1988,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,593,593
10166,1989,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,362,362
10166,1990,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,271,271
10166,1991,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,193,193
10166,1992,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,362,362
10166,1993,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,757,757
10166,1994,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,184,184
10166,1995,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,152,152
10166,1996,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,218,218
10166,1997,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,218,218
10166,1998,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,125,125
10166,1999,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2000,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2001,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2002,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2003,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2004,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2005,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2006,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2007,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2008,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2009,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2010,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2011,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2012,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2013,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2014,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,15,15
10166,2015,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,30,30
10166,2016,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,25,25
10166,2017,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2018,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,17,17
10166,2019,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,7,7
10166,2020,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2021,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,7,7
10166,2022,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,10,10
10166,2023,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,NA,NA
10166,2024,CK,Stikine-Early Timing,1010,BEATTY CREEK,TTC,Chinook,Stikine River,Beatty Aerial,Aerial survey,3,45146,N,58.10228969,-131.1907665,29,29
10167,1920,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1921,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1922,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1923,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1924,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1925,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1926,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1927,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1928,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1929,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1930,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1931,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1932,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1933,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1934,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1935,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1936,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1937,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1938,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1939,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1940,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1941,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1942,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1943,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1944,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1945,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1946,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1947,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1948,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1949,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1950,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1951,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1952,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1953,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1954,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1955,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1956,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1957,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1958,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1959,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1960,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1961,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1962,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1963,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1964,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1965,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1966,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1967,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1968,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1969,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1970,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1971,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1972,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1973,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1974,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1975,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1976,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1977,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1978,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1979,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1980,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
10167,1981,CK,Stikine-Early Timing,1010,LITTLE TAHLTAN RIVER,TTC,Chinook,Stikine River,Little Tahltan natural spawners,Fence count,1,45147,Y,58.12105429,-131.3202863,NA,NA
