"drv_regionid","region","region_abbr","species_name","species_abbr","pooledcuid","cuid","primarycu","cu_name_pse","cu_name_dfo","cu_index","cu_type","gen_length","regionid","sppqualifiedid","smuid","smu"
1,"Skeena","SKNA","Lake sockeye","SEL",171,171,TRUE,"Alastair","Alastair","SEL-20-01","Current",6,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",174,174,TRUE,"Ecstall/Lower","Ecstall/Lower","SEL-20-04","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",175,175,TRUE,"Johnston","Johnston","SEL-20-05","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",176,176,TRUE,"Kitsumkalum","Kitsumkalum","SEL-20-06","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",177,177,TRUE,"Lakelse","Lakelse","SEL-20-07","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",178,172,FALSE,"Mcdonell/Dennis/Aldrich","Aldrich","SEL-20-02","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",178,173,FALSE,"Mcdonell/Dennis/Aldrich","Dennis","SEL-20-03","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",178,178,TRUE,"Mcdonell/Dennis/Aldrich","Mcdonell","SEL-20-08","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",180,180,TRUE,"Babine/Onerka","Babine","SEL-21-02-EW","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",180,243,FALSE,"Babine/Onerka","Onerka","SEL-21-13","Current",5,1,1,NA,NA
1,"Skeena","SKNA","Lake sockeye","SEL",181,181,TRUE,"Bulkley/Maxan","Bulkley","SEL-21-03","Current",5,1,1,36,"Nass Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",181,184,FALSE,"Bulkley/Maxan","Maxan","SEL-21-06","Current",5,1,1,36,"Nass Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",183,183,TRUE,"Gitanyow (Kitwanga/Kitwancool)","Gitanyow","SEL-21-05","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",185,179,FALSE,"Morice/Atna","Atna","SEL-21-01","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",185,185,TRUE,"Morice/Atna","Morice","SEL-21-07","Current",6,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",186,186,TRUE,"Nilkitkwa","Nilkitkwa","SEL-21-02-LW",NA,5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",187,187,TRUE,"Stephens","Stephens","SEL-21-09","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",189,189,TRUE,"Tahlo/Morrison","Tahlo/Morrison","SEL-21-11","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",190,190,TRUE,"Asitika","Asitika","SEL-22-01","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",191,191,TRUE,"Azuklotz","Azuklotz","SEL-22-02","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",192,192,TRUE,"Bear","Bear","SEL-22-03","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",193,193,TRUE,"Damshilgwit","Damshilgwit","SEL-22-04","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",194,194,TRUE,"Johanson","Johanson","SEL-22-05","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",195,195,TRUE,"Kluatantan","Kluatantan","SEL-22-06","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",196,196,TRUE,"Kluayaz","Kluayaz","SEL-22-07","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",197,197,TRUE,"Motase","Motase","SEL-22-08","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",198,198,TRUE,"Sicintine","Sicintine","SEL-22-09","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",199,199,TRUE,"Slamgeesh","Slamgeesh","SEL-22-10","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",200,200,TRUE,"Spawning","Spawning","SEL-22-11","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",201,201,TRUE,"Sustut","Sustut","SEL-22-12","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",203,204,FALSE,"Babine (enhanced)","Babine-Pinkut",NA,NA,5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",203,203,TRUE,"Babine (enhanced)","Babine (enhanced)","SEL-21-02-F","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",230,230,TRUE,"Footsore/Hodder","Footsore/Hodder","SEL-21-12","Current",5,1,1,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Lake sockeye","SEL",291,291,TRUE,"Prudhomme","Prudhomme","SEL-19-49","Current",5,1,1,NA,NA
1,"Skeena","SKNA","Lake sockeye","SEL",292,292,TRUE,"Shawatlan","Shawatlan","SEL-19-54","Current",5,1,1,NA,NA
1,"Skeena","SKNA","River sockeye","SER",216,216,TRUE,"Skeena River-High Interior (river-type)","Skeena River-high interior","SER-19","Current",5,1,2,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","River sockeye","SER",226,226,TRUE,"Skeena River (river-type)","Skeena River","SER-18","Current",5,1,2,44,"Skeena Sockeye Salmon"
1,"Skeena","SKNA","Pink (odd)","PKO",209,209,TRUE,"Lower Skeena River (odd)","Lower Skeena (odd)","PKO-15","Current",2,1,3,45,"Skeena/Nass Pink Salmon"
1,"Skeena","SKNA","Pink (odd)","PKO",213,213,TRUE,"Middle-Upper Skeena (odd)","Middle & Upper Skeena (odd)","PKO-16","Current",2,1,3,45,"Skeena/Nass Pink Salmon"
1,"Skeena","SKNA","Pink (odd)","PKO",223,223,TRUE,"Nass-Skeena Estuary (odd)","Nass-Skeena Estuary (odd)","PKO-14","Current",2,1,3,45,"Skeena/Nass Pink Salmon"
1,"Skeena","SKNA","Pink (even)","PKE",218,218,TRUE,"Middle-Upper Skeena (even)","Middle-Upper Skeena (even)","PKE-8","Current",2,1,4,45,"Skeena/Nass Pink Salmon"
1,"Skeena","SKNA","Pink (even)","PKE",219,219,TRUE,"Nass-Skeena Estuary (even)","Nass-Skeena Estuary (even)","PKE-7","Current",2,1,4,45,"Skeena/Nass Pink Salmon"
1,"Skeena","SKNA","Chinook","CK",205,205,TRUE,"Ecstall","Ecstall","CK-46","Current",6,1,5,42,"Skeena Chinook Salmon"
1,"Skeena","SKNA","Chinook","CK",206,206,TRUE,"Kalum-Early","Kalum-early timing","CK-49","Current",6,1,5,42,"Skeena Chinook Salmon"
1,"Skeena","SKNA","Chinook","CK",207,207,TRUE,"Kalum-Late","Kalum-late timing","CK-50","Current",6,1,5,42,"Skeena Chinook Salmon"
1,"Skeena","SKNA","Chinook","CK",210,210,TRUE,"Lower Skeena","Lower Skeena-CK","CK-48","Current",6,1,5,42,"Skeena Chinook Salmon"
1,"Skeena","SKNA","Chinook","CK",212,212,TRUE,"Upper Skeena","Upper Skeena-CK","CK-56","Current",6,1,5,42,"Skeena Chinook Salmon"
1,"Skeena","SKNA","Chinook","CK",217,217,TRUE,"Middle Skeena-Mainstem Tributaries","Middle Skeena-mainstem tributaries","CK-54","Current",6,1,5,42,"Skeena Chinook Salmon"
1,"Skeena","SKNA","Chinook","CK",221,221,TRUE,"Upper Bulkley River","Upper Bulkley River","CK-55","Current",6,1,5,42,"Skeena Chinook Salmon"
1,"Skeena","SKNA","Chinook","CK",222,222,TRUE,"Middle Skeena-Large Lakes","Middle Skeena-large lakes","CK-53","Current",6,1,5,42,"Skeena Chinook Salmon"
1,"Skeena","SKNA","Chinook","CK",224,224,TRUE,"Skeena Estuary","Skeena Estuary-CK","CK-45","Current",6,1,5,4,"Central Coast Chinook Salmon"
1,"Skeena","SKNA","Chinook","CK",227,227,TRUE,"Lakelse","Lakelse-CK","CK-51","Current",6,1,5,42,"Skeena Chinook Salmon"
1,"Skeena","SKNA","Chinook","CK",229,229,TRUE,"Zymoetz","Zymoetz","CK-80","Current",6,1,5,42,"Skeena Chinook Salmon"
1,"Skeena","SKNA","Coho","CO",202,202,TRUE,"Lower Skeena","Lower Skeena-CO","CO-32","Current",3,1,6,43,"Skeena Coho Salmon"
1,"Skeena","SKNA","Coho","CO",215,215,TRUE,"Middle Skeena","Middle Skeena-CO","CO-33","Current",3,1,6,43,"Skeena Coho Salmon"
1,"Skeena","SKNA","Coho","CO",225,225,TRUE,"Skeena Estuary","Skeena Estuary-CO","CO-31","Current",3,1,6,35,"Nass Coho Salmon"
1,"Skeena","SKNA","Coho","CO",231,231,TRUE,"Upper Skeena","Upper Skeena-CO","CO-34","Current",3,1,6,43,"Skeena Coho Salmon"
1,"Skeena","SKNA","Chum","CM",211,211,TRUE,"Lower Skeena","Lower Skeena-CM","CM-27","Current",4,1,7,46,"Skeena/Nass Chum Salmon"
1,"Skeena","SKNA","Chum","CM",214,214,TRUE,"Middle Skeena","Middle Skeena-CM","CM-28","Current",4,1,7,46,"Skeena/Nass Chum Salmon"
1,"Skeena","SKNA","Chum","CM",220,220,TRUE,"Skeena Estuary","Skeena Estuary-CM","CM-26","Current",4,1,7,46,"Skeena/Nass Chum Salmon"
1,"Skeena","SKNA","Chum","CM",242,242,TRUE,"Upper Skeena","Upper Skeena",NA,NA,6,1,7,NA,NA
1,"Skeena","SKNA","Steelhead","SH",280,280,TRUE,"Upper Skeena Headwaters","Upper Skeena Headwaters",NA,NA,5,1,10,NA,NA
1,"Skeena","SKNA","Steelhead","SH",281,281,TRUE,"Upper Sustut","Upper Sustut",NA,NA,5,1,10,NA,NA
1,"Skeena","SKNA","Steelhead","SH",282,282,TRUE,"Upper Skeena","Upper Skeena",NA,NA,5,1,10,NA,NA
1,"Skeena","SKNA","Steelhead","SH",283,283,TRUE,"Kispiox","Kispiox",NA,NA,5,1,10,NA,NA
1,"Skeena","SKNA","Steelhead","SH",284,284,TRUE,"Babine","Babine",NA,NA,5,1,10,NA,NA
1,"Skeena","SKNA","Steelhead","SH",285,285,TRUE,"Middle Skeena","Middle Skeena",NA,NA,5,1,10,NA,NA
1,"Skeena","SKNA","Steelhead","SH",286,286,TRUE,"Suskwa","Suskwa",NA,NA,5,1,10,NA,NA
1,"Skeena","SKNA","Steelhead","SH",287,287,TRUE,"Bulkley","Bulkley",NA,NA,5,1,10,NA,NA
1,"Skeena","SKNA","Steelhead","SH",288,288,TRUE,"Skeena Coastal Summers","Skeena Coastal Summers",NA,NA,5,1,10,NA,NA
1,"Skeena","SKNA","Steelhead","SH",289,289,TRUE,"Morice","Morice",NA,NA,5,1,10,NA,NA
1,"Skeena","SKNA","Steelhead","SH",290,290,TRUE,"Skeena Coastal Winters","Skeena Coastal Winters",NA,NA,5,1,10,NA,NA
2,"Nass","NASS","Lake sockeye","SEL",418,418,TRUE,"Clements","Clements","SEL-23-01",NA,5,2,1,44,"Skeena Sockeye Salmon"
2,"Nass","NASS","Lake sockeye","SEL",419,419,TRUE,"Leverson","Leverson","SEL-23-02",NA,5,2,1,44,"Skeena Sockeye Salmon"
2,"Nass","NASS","Lake sockeye","SEL",420,420,TRUE,"Bowser","Bowser","SEL-24-01","Current",5,2,1,36,"Nass Sockeye Salmon"
2,"Nass","NASS","Lake sockeye","SEL",421,421,TRUE,"Damdochax","Damdochax","SEL-24-02","Current",5,2,1,36,"Nass Sockeye Salmon"
2,"Nass","NASS","Lake sockeye","SEL",422,422,TRUE,"Fred Wright","Fred Wright","SEL-24-03","Current",5,2,1,36,"Nass Sockeye Salmon"
2,"Nass","NASS","Lake sockeye","SEL",423,423,TRUE,"Kwinageese","Kwinageese","SEL-24-04","Current",5,2,1,36,"Nass Sockeye Salmon"
2,"Nass","NASS","Lake sockeye","SEL",424,424,TRUE,"Meziadin","Meziadin","SEL-24-05","Current",5,2,1,36,"Nass Sockeye Salmon"
2,"Nass","NASS","Lake sockeye","SEL",425,425,TRUE,"Oweegee","Oweegee","SEL-24-06","Current",5,2,1,36,"Nass Sockeye Salmon"
2,"Nass","NASS","River sockeye","SER",426,426,TRUE,"Lower Nass-Portland (river-type)","Lower Nass-Portland","SER-20","Current",4,2,2,36,"Nass Sockeye Salmon"
2,"Nass","NASS","River sockeye","SER",427,427,TRUE,"Upper Nass River (river-type)","Upper Nass River","SER-21","Current",4,2,2,36,"Nass Sockeye Salmon"
2,"Nass","NASS","Pink (odd)","PKO",414,414,TRUE,"Nass-Portland-Observatory (odd)","Nass-Portland-Observatory","PKO-17","Current",2,2,3,45,"Skeena/Nass Pink Salmon"
2,"Nass","NASS","Pink (odd)","PKO",415,415,TRUE,"Upper Nass (odd)","Upper Nass","PKO-18","Current",2,2,3,45,"Skeena/Nass Pink Salmon"
2,"Nass","NASS","Pink (even)","PKE",412,412,TRUE,"Upper Nass (even)","Upper Nass","PKE-12","Current",2,2,4,45,"Skeena/Nass Pink Salmon"
2,"Nass","NASS","Chinook","CK",401,401,TRUE,"Portland Sound-Observatory Inlet-Lower Nass","Portland Sound-Observatory Inlet-Lower Nass","CK-57","Current",5,2,5,4,"Central Coast Chinook Salmon"
2,"Nass","NASS","Chinook","CK",402,402,TRUE,"Upper Nass","Upper Nass","CK-58","Current",5,2,5,34,"Nass Chinook Salmon"
2,"Nass","NASS","Coho","CO",408,408,TRUE,"Lower Nass","Lower Nass","CO-35","Current",3,2,6,35,"Nass Coho Salmon"
2,"Nass","NASS","Coho","CO",409,409,TRUE,"Upper Nass","Upper Nass","CO-36","Current",3,2,6,35,"Nass Coho Salmon"
2,"Nass","NASS","Coho","CO",410,410,TRUE,"Portland Sound-Observatory Inlet-Portland Canal","Portland Sound-Observatory Inlet-Portland Canal","CO-37","Current",3,2,6,35,"Nass Coho Salmon"
2,"Nass","NASS","Chum","CM",404,404,TRUE,"Portland Inlet","Portland Inlet","CM-30","Current",4,2,7,46,"Skeena/Nass Chum Salmon"
2,"Nass","NASS","Chum","CM",405,405,TRUE,"Lower Nass","Lower Nass","CM-31","Current",4,2,7,46,"Skeena/Nass Chum Salmon"
2,"Nass","NASS","Chum","CM",406,406,TRUE,"Portland Canal-Observatory","Portland Canal-Observatory","CM-32","Current",4,2,7,46,"Skeena/Nass Chum Salmon"
2,"Nass","NASS","Steelhead","SH",480,480,TRUE,"Nass Summer","Nass Summer",NA,NA,5,2,10,NA,NA
2,"Nass","NASS","Steelhead","SH",481,481,TRUE,"Nass Winter","Nass Winter",NA,NA,5,2,10,NA,NA
3,"Central Coast","CC","Lake sockeye","SEL",524,524,TRUE,"Long","Long (Sockeye-Lake)","SEL-15-01","Current",5,3,1,41,"Rivers/Smith Sockeye Salmon"
3,"Central Coast","CC","Lake sockeye","SEL",525,525,TRUE,"Owikeno","Owikeno (Sockeye-Lake)","SEL-15-02","Current",5,3,1,41,"Rivers/Smith Sockeye Salmon"
3,"Central Coast","CC","Lake sockeye","SEL",527,527,TRUE,"Wannock (Owikeno)","Wannock[Owikeno] (Sockeye-Lake)","SEL-15-04","Current",5,3,1,41,"Rivers/Smith Sockeye Salmon"
3,"Central Coast","CC","Lake sockeye","SEL",528,528,TRUE,"South Atnarko Lakes","South Atnarko Lakes (Sockeye-Lake)","SX_528","Current",5,3,1,41,"Rivers/Smith Sockeye Salmon"
3,"Central Coast","CC","Lake sockeye","SEL",529,529,TRUE,"Backland","Backland (Sockeye-Lake)","SEL-18-01",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",530,530,TRUE,"Soda Creek","Soda Creek (Sockeye-Lake)","SEL-18-10",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",532,532,TRUE,"Canoona","Canoona (Sockeye-Lake)","SEL-18-02","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",533,533,TRUE,"Dome","Dome (Sockeye-Lake)","SEL-18-03",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",534,534,TRUE,"Evelyn","Evelyn (Sockeye-Lake)","SEL-18-04","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",535,535,TRUE,"Kainet Creek","Kainet Creek (Sockeye-Lake)","SEL-18-05","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",536,536,TRUE,"Kimsquit","Kimsquit (Sockeye-Lake)","SEL-18-06","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",537,537,TRUE,"Kitkiata","Kitkiata (Sockeye-Lake)","SEL-18-07","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",538,538,TRUE,"Kitlope","Kitlope (Sockeye-Lake)","SEL-18-08","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",539,539,TRUE,"Pine River","Pine River (Sockeye-Lake)","SEL-18-09","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",540,540,TRUE,"Banks","Banks (Sockeye-Lake)","SEL-19-01","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",541,541,TRUE,"Bloomfield","Bloomfield (Sockeye-Lake)","SEL-19-02","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",542,542,TRUE,"Bolton Creek","Bolton Creek (Sockeye-Lake)","SEL-19-03","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",543,543,TRUE,"Bonilla","Bonilla (Sockeye-Lake)","SEL-19-04","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",544,544,TRUE,"Borrowman Creek","Borrowman Creek (Sockeye-Lake)","SEL-19-05",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",545,545,TRUE,"Busey Creek","Busey Creek (Sockeye-Lake)","SEL-19-06",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",546,546,TRUE,"Cartwright Creek","Cartwright Creek (Sockeye-Lake)","SEL-19-07",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",547,547,TRUE,"Chic Chic","Chic Chic (Sockeye-Lake)","SEL-19-08",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",548,548,TRUE,"Tuwartz","Tuwartz (Sockeye-Lake)","SEL-19-09",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",549,549,TRUE,"Fannie Cove","Fannie Cove (Sockeye-Lake)","SEL-19-10","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",550,550,TRUE,"Curtis Inlet","Curtis Inlet (Sockeye-Lake)","SEL-19-11","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",551,551,TRUE,"Dallain Creek","Dallain Creek (Sockeye-Lake)","SEL-19-12",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",552,552,TRUE,"Deer","Deer (Sockeye-Lake)","SEL-19-13",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",553,553,TRUE,"Devon","Devon (Sockeye-Lake)","SEL-19-14","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",554,554,TRUE,"Douglas Creek","Douglas Creek (Sockeye-Lake)","SEL-19-15",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",555,555,TRUE,"Elizabeth","Elizabeth (Sockeye-Lake)","SEL-19-16",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",556,556,TRUE,"Elsie/Hoy","Elsie/Hoy (Sockeye-Lake)","SEL-19-17","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",557,557,TRUE,"End Hill Creek","End Hill Creek (Sockeye-Lake)","SEL-19-18","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",558,558,TRUE,"Evinrude Inlet","Evinrude Inlet (Sockeye-Lake)","SEL-19-19",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",559,559,TRUE,"Freeda","Freeda (Sockeye-Lake)","SEL-19-20","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",560,560,TRUE,"Hartley Bay","Hartley Bay (Sockeye-Lake)","SEL-19-21",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",561,561,TRUE,"Hevenor Inlet","Hevenor Inlet (Sockeye-Lake)","SEL-19-22",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",562,562,TRUE,"Higgins Lagoon","Higgins Lagoon (Sockeye-Lake)","SEL-19-23","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",563,563,TRUE,"Kadjusdis River","Kadjusdis River (Sockeye-Lake)","SEL-19-24",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",564,564,TRUE,"Kdelmashan Creek","Kdelmashan Creek (Sockeye-Lake)","SEL-19-25","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",565,565,TRUE,"Keecha","Keecha (Sockeye-Lake)","SEL-19-26","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",566,566,TRUE,"Kent Inlet Lagoon Creek","Kent Inlet Lagoon Creek (Sockeye-Lake)","SEL-19-27","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",567,567,TRUE,"Kenzuwash Creeks","Kenzuwash Creeks (Sockeye-Lake)","SEL-19-28",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",568,568,TRUE,"Keswar Creek","Keswar Creek (Sockeye-Lake)","SEL-19-29",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",569,569,TRUE,"Kildidt Creek","Kildidt Creek (Sockeye-Lake)","SEL-19-30",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",570,570,TRUE,"Kildidt Lagoon Creek","Kildidt Lagoon Creek (Sockeye-Lake)","SEL-19-31","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",571,571,TRUE,"Kisameet","Kisameet (Sockeye-Lake)","SEL-19-32","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",572,572,TRUE,"Koeye","Koeye (Sockeye-Lake)","SEL-19-33","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",573,573,TRUE,"Kooryet","Kooryet (Sockeye-Lake)","SEL-19-34","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",574,574,TRUE,"Kunsoot River","Kunsoot River (Sockeye-Lake)","SEL-19-35",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",575,575,TRUE,"Kwakwa Creek","Kwakwa Creek (Sockeye-Lake)","SEL-19-36","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",576,576,TRUE,"Lewis Creek","Lewis Creek (Sockeye-Lake)","SEL-19-37",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",577,577,TRUE,"Limestone Creek","Limestone Creek (Sockeye-Lake)","SEL-19-38","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",578,578,TRUE,"Lowe/Simpson/Weir","Lowe/Simpson/Weir (Sockeye-Lake)","SEL-19-39",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",579,579,TRUE,"Mary Cove Creek","Mary Cove Creek (Sockeye-Lake)","SEL-19-40","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",580,580,TRUE,"Mcdonald Creek","Mcdonald Creek (Sockeye-Lake)","SEL-19-41",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",581,581,TRUE,"Mcloughlin","Mcloughlin (Sockeye-Lake)","SEL-19-42",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",582,582,TRUE,"Mikado","Mikado (Sockeye-Lake)","SEL-19-43","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",583,583,TRUE,"Monckton Inlet Creek","Monckton Inlet Creek (Sockeye-Lake)","SEL-19-44",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",584,584,TRUE,"Namu","Namu (Sockeye-Lake)","SEL-19-45","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",585,585,TRUE,"Port John","Port John (Sockeye-Lake)","SEL-19-46","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",586,586,TRUE,"Powles Creek","Powles Creek (Sockeye-Lake)","SEL-19-47","Current",5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",587,587,TRUE,"Price Creek","Price Creek (Sockeye-Lake)","SEL-19-48",NA,5,3,1,7,"Central Coast Sockeye Salmon "
3,"Central Coast","CC","Lake sockeye","SEL",588,588,TRUE,"Roderick","Roderick (Sockeye-Lake)","SEL-19-50",NA,5,3,1,7,"Central Coast Sockeye Salmon "
