SPECIES,Stock,Series,Year,Value,TableSource
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2000,1148,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2001,5845,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2002,5097,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2003,23420,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2004,31244,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2005,17770,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2006,25772,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2007,8881,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2008,5295,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2009,4971,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2010,9596,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2011,12017,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2012,5764,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2013,8026,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2014,18998,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2015,16204,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2016,14917,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2017,10044,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2018,8146,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2019,20320,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2020,6477,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2021,27464,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2022,41953,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2023,26189,B.27
Sockeye,Stikine River,Escapement - Tahltan Enhanced,2024,21767,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,1994,27072,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,1995,54936,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,1996,28176,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,1997,20543,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,1998,2048,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,1999,2966,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2000,3228,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2001,8619,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2002,7717,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2003,40009,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2004,94071,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2005,83875,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2006,98970,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2007,69520,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2008,21146,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2009,23203,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2010,24342,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2011,41138,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2012,11740,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2013,17158,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2014,35518,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2015,31564,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2016,51421,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2017,25526,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2018,19090,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2019,31928,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2020,14969,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2021,32041,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2022,56610,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2023,40844,B.27
Sockeye,Stikine River,Terminal Run - Tahltan Enhanced,2024,35222,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,1994,2018,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,1995,15740,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,1996,7159,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,1997,5115,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,1998,929,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,1999,976,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2000,1029,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2001,1182,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2002,1940,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2003,8737,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2004,25383,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2005,30058,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2006,42430,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2007,19199,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2008,7632,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2009,7518,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2010,7757,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2011,11530,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2012,3640,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2013,5409,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2014,11102,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2015,10195,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2016,18314,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2017,10170,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2018,8716,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2019,7883,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2020,6293,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2021,2808,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2022,7519,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2023,11188,B.27
Sockeye,Stikine River,Cdn Terminal Harvest - Tahltan Enhanced,2024,6634,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,1994,18305,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,1995,27259,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,1996,16568,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,1997,12983,B.27
Sockeye,Stikine River,US Terminal Harvest - Tahltan Enhanced,1998,428,B.27
